match_id,date,home_team,away_team,year,is_2026,home_avg_age,away_avg_age,diff_avg_age,home_min_age,away_min_age,diff_min_age,home_max_age,away_max_age,diff_max_age,home_peak_age_count,away_peak_age_count,diff_peak_age_count,home_squad_size,away_squad_size,diff_squad_size,home_avg_caps,away_avg_caps,diff_avg_caps,home_total_caps,away_total_caps,diff_total_caps,home_max_caps,away_max_caps,diff_max_caps,home_total_national_goals,away_total_national_goals,diff_total_national_goals,home_avg_national_goals,away_avg_national_goals,diff_avg_national_goals,home_top_league_count,away_top_league_count,diff_top_league_count,home_top_league_ratio,away_top_league_ratio,diff_top_league_ratio,home_avg_height_cm,away_avg_height_cm,diff_avg_height_cm,home_avg_weight_kg,away_avg_weight_kg,diff_avg_weight_kg,home_gk_count,away_gk_count,diff_gk_count,home_def_count,away_def_count,diff_def_count,home_mid_count,away_mid_count,diff_mid_count,home_fwd_count,away_fwd_count,diff_fwd_count,home_total_goals_scored,away_total_goals_scored,diff_total_goals_scored,home_avg_goals_scored,away_avg_goals_scored,diff_avg_goals_scored,home_top_scorer_goals,away_top_scorer_goals,diff_top_scorer_goals,home_fifa_rank,away_fifa_rank,diff_fifa_rank,home_fifa_points,away_fifa_points,diff_fifa_points,is_neutral_venue,is_knockout,stage_encoded,home_rest_days,away_rest_days,diff_rest_days,home_score,away_score,total_goals,result
2022-018,2022-11-25,Netherlands,Ecuador,2022,0,26.615384615384617,25.615384615384617,1.0,19.0,20.0,-1.0,39.0,35.0,4.0,10.0,10.0,0.0,26.0,26.0,0.0,,,,,,,,,,,,,,,,11.0,7.0,4.0,0.44,0.3181818181818182,0.12181818181818183,,,,,,,3.0,3.0,0.0,9.0,10.0,-1.0,7.0,9.0,-2.0,7.0,4.0,3.0,10.0,4.0,6.0,0.38461538461538464,0.15384615384615385,0.23076923076923078,3.0,3.0,0.0,,,,,,,1,0,0,,,,1.0,1.0,2.0,0.0
2022-019,2022-11-25,Wales,Iran,2022,0,26.384615384615383,28.92,-2.5353846153846185,20.0,24.0,-4.0,35.0,34.0,1.0,10.0,16.0,-6.0,26.0,25.0,1.0,,,,,,,,,,,,,,,,16.0,2.0,14.0,0.7272727272727273,0.13333333333333333,0.593939393939394,,,,,,,3.0,4.0,-1.0,9.0,10.0,-1.0,9.0,8.0,1.0,5.0,3.0,2.0,1.0,4.0,-3.0,0.038461538461538464,0.16,-0.12153846153846154,1.0,2.0,-1.0,,,,,,,1,0,0,,,,0.0,2.0,2.0,-1.0
2022-020,2022-11-25,England,United States,2022,0,26.423076923076923,25.153846153846153,1.26923076923077,19.0,19.0,0.0,32.0,35.0,-3.0,15.0,14.0,1.0,26.0,26.0,0.0,,,,,,,,,,,,,,,,26.0,14.0,12.0,1.0,0.7777777777777778,0.2222222222222222,,,,,,,3.0,3.0,0.0,9.0,9.0,0.0,8.0,6.0,2.0,6.0,8.0,-2.0,13.0,3.0,10.0,0.5,0.11538461538461539,0.3846153846153846,3.0,1.0,2.0,,,,,,,1,0,0,,,,0.0,0.0,0.0,0.0
2022-021,2022-11-26,Poland,Saudi Arabia,2022,0,27.03846153846154,27.346153846153847,-0.3076923076923066,20.0,21.0,-1.0,35.0,33.0,2.0,12.0,11.0,1.0,26.0,26.0,0.0,,,,,,,,,,,,,,,,14.0,0.0,14.0,0.7,0.0,0.7,,,,,,,3.0,3.0,0.0,8.0,8.0,0.0,11.0,9.0,2.0,4.0,6.0,-2.0,3.0,3.0,0.0,0.11538461538461539,0.11538461538461539,0.0,2.0,2.0,0.0,,,,,,,1,0,0,,,,2.0,0.0,2.0,1.0
2022-022,2022-11-26,Argentina,Mexico,2022,0,27.76923076923077,28.5,-0.73076923076923,21.0,23.0,-2.0,36.0,40.0,-4.0,12.0,15.0,-3.0,26.0,26.0,0.0,,,,,,,,,,,,,,,,22.0,3.0,19.0,0.88,0.13043478260869565,0.7495652173913043,,,,,,,3.0,3.0,0.0,9.0,9.0,0.0,8.0,6.0,2.0,6.0,8.0,-2.0,16.0,2.0,14.0,0.6153846153846154,0.07692307692307693,0.5384615384615385,7.0,1.0,6.0,,,,,,,1,0,0,,,,2.0,0.0,2.0,1.0
2022-023,2022-11-26,Tunisia,Australia,2022,0,27.923076923076923,27.153846153846153,0.76923076923077,19.0,18.0,1.0,38.0,37.0,1.0,14.0,13.0,1.0,26.0,26.0,0.0,,,,,,,,,,,,,,,,5.0,5.0,0.0,0.29411764705882354,0.2777777777777778,0.01633986928104575,,,,,,,4.0,3.0,1.0,8.0,9.0,-1.0,7.0,6.0,1.0,7.0,8.0,-1.0,1.0,3.0,-2.0,0.038461538461538464,0.11538461538461539,-0.07692307692307693,1.0,1.0,0.0,,,,,,,1,0,0,,,,0.0,1.0,1.0,-1.0
2022-024,2022-11-26,France,Denmark,2022,0,26.53846153846154,27.153846153846153,-0.6153846153846132,20.0,22.0,-2.0,37.0,36.0,1.0,13.0,13.0,0.0,26.0,26.0,0.0,,,,,,,,,,,,,,,,26.0,19.0,7.0,1.0,0.76,0.24,,,,,,,3.0,3.0,0.0,9.0,9.0,0.0,6.0,9.0,-3.0,8.0,5.0,3.0,16.0,1.0,15.0,0.6153846153846154,0.038461538461538464,0.576923076923077,8.0,1.0,7.0,,,,,,,1,0,0,,,,2.0,1.0,3.0,1.0
2022-025,2022-11-27,Japan,Costa Rica,2022,0,27.76923076923077,27.153846153846153,0.6153846153846168,21.0,18.0,3.0,39.0,37.0,2.0,15.0,6.0,9.0,26.0,26.0,0.0,,,,,,,,,,,,,,,,14.0,2.0,12.0,0.7,0.1111111111111111,0.5888888888888888,,,,,,,3.0,3.0,0.0,8.0,8.0,0.0,11.0,12.0,-1.0,4.0,3.0,1.0,5.0,3.0,2.0,0.19230769230769232,0.11538461538461539,0.07692307692307693,2.0,1.0,1.0,,,,,,,1,0,0,,,,0.0,1.0,1.0,-1.0
2022-026,2022-11-27,Spain,Germany,2022,0,25.346153846153847,26.76923076923077,-1.4230769230769234,18.0,18.0,0.0,34.0,36.0,-2.0,10.0,13.0,-3.0,26.0,26.0,0.0,,,,,,,,,,,,,,,,26.0,26.0,0.0,1.0,1.0,0.0,,,,,,,3.0,3.0,0.0,8.0,9.0,-1.0,7.0,9.0,-2.0,8.0,5.0,3.0,9.0,6.0,3.0,0.34615384615384615,0.23076923076923078,0.11538461538461536,3.0,2.0,1.0,,,,,,,1,0,0,,,,1.0,1.0,2.0,0.0
2022-027,2022-11-27,Belgium,Morocco,2022,0,27.807692307692307,26.192307692307693,1.6153846153846132,19.0,18.0,1.0,35.0,33.0,2.0,9.0,14.0,-5.0,26.0,26.0,0.0,,,,,,,,,,,,,,,,19.0,14.0,5.0,0.7307692307692307,0.6666666666666666,0.0641025641025641,,,,,,,3.0,3.0,0.0,6.0,8.0,-2.0,8.0,10.0,-2.0,9.0,5.0,4.0,1.0,7.0,-6.0,0.038461538461538464,0.2692307692307692,-0.23076923076923075,1.0,2.0,-1.0,,,,,,,1,0,0,,,,0.0,2.0,2.0,-1.0
2022-028,2022-11-27,Croatia,Canada,2022,0,27.384615384615383,26.923076923076923,0.4615384615384599,20.0,20.0,0.0,37.0,39.0,-2.0,14.0,15.0,-1.0,26.0,26.0,0.0,,,,,,,,,,,,,,,,14.0,4.0,10.0,0.6086956521739131,0.21052631578947367,0.3981693363844394,,,,,,,3.0,3.0,0.0,9.0,7.0,2.0,8.0,10.0,-2.0,6.0,6.0,0.0,8.0,1.0,7.0,0.3076923076923077,0.038461538461538464,0.2692307692307693,2.0,1.0,1.0,,,,,,,1,0,0,,,,4.0,1.0,5.0,1.0
